action_name,standard_type,frame_index,sequence,Nose_x,Right Eye_x,Left Eye_x,Right Ear_x,Left Ear_x,Right Shoulder_x,Left Shoulder_x,Right Elbow_x,Left Elbow_x,Right Wrist_x,Left Wrist_x,Right Hip_x,Left Hip_x,Right Knee_x,Left Knee_x,Right Ankle_x,Left Ankle_x,Nose_y,Right Eye_y,Left Eye_y,Right Ear_y,Left Ear_y,Right Shoulder_y,Left Shoulder_y,Right Elbow_y,Left Elbow_y,Right Wrist_y,Left Wrist_y,Right Hip_y,Left Hip_y,Right Knee_y,Left Knee_y,Right Ankle_y,Left Ankle_y
Leg Press,standard,34,1,0.490703229,0.517722533,0.462037586,0.582195257,,0.761597199,0.440553727,1,0.378541955,0.871931015,0.429716938,0.810166868,0.606980395,0.747715135,0.470963562,0.746508091,0.555041699,0.760269833,0.798046787,0.779140243,0.811749023,,0.724236276,0.628048504,0.659792849,0.510343854,0.511669752,0.408342008,0.344700434,0.307721862,0.4338621,0.354548671,0.089770102,0
Leg Press,standard,60,2,0.487817978,0.513922323,0.453023222,0.578268781,,0.758936905,0.433900227,1,0.366558111,0.860583797,0.419365701,0.821293715,0.611435363,0.746343094,0.477231641,0.763286723,0.566023743,0.790246981,0.825990846,0.806120049,0.839495621,,0.758101377,0.673549926,0.66653459,0.540730794,0.534769243,0.454843509,0.417486301,0.385137936,0.43358609,0.364450597,0.073197148,0
Leg Press,standard,62,2,0.487766026,0.513961483,0.452694032,0.578784884,,0.756540018,0.434277726,1,0.371447256,0.862537946,0.421096268,0.813027822,0.60365732,0.74860748,0.477908896,0.762245122,0.561552644,0.792611641,0.827653738,0.808367238,0.839985355,,0.760303293,0.67672191,0.671787772,0.545851368,0.536029132,0.459832689,0.424729374,0.393390844,0.439505022,0.374535227,0.066739371,0
Leg Press,standard,64,2,0.486001875,0.511191537,0.450796651,0.576096328,,0.755353049,0.436022536,1,0.371407003,0.865032458,0.420443635,0.814242672,0.607079033,0.744050962,0.480287287,0.757616649,0.557960201,0.794461069,0.829018743,0.809538354,0.842640607,,0.766283835,0.683904979,0.678639827,0.556279982,0.541031413,0.47059326,0.447010151,0.416658644,0.42112052,0.358764799,0.062477267,0
Leg Press,standard,90,3,0.499112207,0.519606167,0.463628403,0.579591133,,0.759456214,0.451345457,1,0.382078167,0.910965517,0.417592033,0.81547006,0.615936774,0.773016931,0.529269253,0.765106258,0.545577831,0.818910414,0.847828675,0.831911457,0.858040823,,0.787743442,0.71921242,0.714947116,0.609805459,0.581826033,0.530072702,0.499094208,0.47508992,0.34587522,0.305347959,0.030995784,0
Leg Press,standard,92,3,0.502762729,0.52216227,0.46543265,0.582042665,,0.764104076,0.45362848,1,0.38412396,0.913852685,0.420449232,0.818674756,0.617696817,0.779858043,0.535419406,0.766012055,0.541684185,0.817704794,0.847474184,0.830982013,0.858874445,,0.786917171,0.718241889,0.712808459,0.608544397,0.579511777,0.528986263,0.49502509,0.471584267,0.338781488,0.302255437,0.023187464,0
Leg Press,standard,94,3,0.502298174,0.520741928,0.464526934,0.581253552,,0.768022173,0.455189445,1,0.385181347,0.913304793,0.423112485,0.818703836,0.616355986,0.784398703,0.538446929,0.768779226,0.537981334,0.816605658,0.84686223,0.829619183,0.859859717,,0.78711332,0.718148217,0.711564649,0.609619705,0.577811403,0.529993017,0.490016514,0.466974759,0.325457481,0.291348411,0.018984146,0
Leg Press,standard,120,4,0.504193773,0.527610263,0.468073583,0.592834194,,0.767056005,0.45365041,1,0.384697146,0.908785846,0.424747214,0.805280944,0.602725534,0.76081997,0.518128284,0.735673419,0.537536595,0.827626894,0.857970816,0.842599757,0.868980945,,0.793564255,0.727442356,0.711100122,0.606392812,0.575803081,0.522109553,0.494191185,0.472760799,0.365889869,0.331045683,0.024981359,0
Leg Press,standard,122,4,0.502400866,0.526945593,0.466987279,0.59360455,,0.767110272,0.453340972,1,0.384377965,0.909900137,0.425237806,0.806844191,0.603627025,0.759532547,0.511688552,0.737559401,0.53493014,0.82979905,0.86001405,0.844962687,0.869195716,,0.792030864,0.726223363,0.709270199,0.605037252,0.572514828,0.520367472,0.491127857,0.469689832,0.370193751,0.334387649,0.026755356,0
Leg Press,standard,124,4,0.500238516,0.525284721,0.465198303,0.593252334,,0.765854665,0.452437252,1,0.384344597,0.908978761,0.421975517,0.802413645,0.598984254,0.759391051,0.508841838,0.735585957,0.529088871,0.829962133,0.860459639,0.845770181,0.870443043,,0.793437777,0.728010588,0.70889339,0.604440312,0.572617275,0.519928851,0.491433355,0.470467166,0.37781564,0.342613263,0.026307027,0
Leg Press,standard,150,5,0.502640928,0.528851019,0.465603876,0.599642328,,0.773501046,0.45930589,1,0.392659161,0.919916699,0.424538255,0.817089612,0.612681435,0.734586172,0.476549279,0.736162135,0.524025137,0.811385681,0.846429432,0.827950387,0.859931209,,0.775134158,0.702489427,0.677855609,0.568121893,0.536255301,0.473311844,0.445480107,0.422174777,0.396814441,0.35579629,0.030867281,0
Leg Press,standard,152,5,0.502680926,0.528946226,0.46515246,0.599732027,,0.77307968,0.459004433,1,0.392123619,0.922996266,0.425190148,0.817508841,0.613254666,0.732165265,0.475956351,0.737715995,0.529950884,0.811492323,0.846954111,0.827770406,0.859773547,,0.774042807,0.699264034,0.677530669,0.56437441,0.534162095,0.471040325,0.443867633,0.419487636,0.400644893,0.358233317,0.031421712,0
Leg Press,standard,154,5,0.501720352,0.529026854,0.464319318,0.601077525,,0.773470816,0.457391163,1,0.390697214,0.923438456,0.427449626,0.819733151,0.61463439,0.733453895,0.478435214,0.736492752,0.535884613,0.81160398,0.847170186,0.828414501,0.860338163,,0.77434493,0.700466451,0.676151388,0.563275157,0.535345332,0.470270284,0.441948544,0.41741456,0.404403206,0.360045247,0.035696146,0
Plank,nonstandard01,0,0,,,,0.681463554,,0.586119985,0.947396458,0.571428802,0.929231196,0.638765933,,0.742024633,1,0.437128371,0.778787901,0.578118057,0.985190536,,,,0.693773206,,0.645452933,0.607139954,0.542379247,0.524708936,0.508990904,,0.403710513,0.372249978,0.404004418,0.263754894,0.224718158,0
Plank,nonstandard01,2,0,,,,0.685529752,,0.588074285,0.952358585,0.571866101,0.936115482,,,0.739550478,1,0.434439431,0.776822557,0.580036217,0.987604009,,,,0.696304909,,0.648377241,0.609681943,0.544204373,0.527715442,,,0.406342984,0.375047324,0.3942258,0.256603448,0.220154708,0
Plank,nonstandard01,4,0,,,,0.687943718,,0.593068287,0.951228661,0.572564032,0.936623036,,,0.744291947,1,0.439554748,0.774548988,0.588958531,0.987505184,,,,0.695135817,,0.646922882,0.609917703,0.540659076,0.526116076,,,0.409142945,0.379119603,0.382522302,0.249819678,0.212137833,0
Plank,nonstandard01,30,1,,,,0.650739721,,0.553344867,0.889010036,0.537436415,0.877099931,0.617997799,,0.686228597,0.930554071,0.422049878,0.775768251,0.54228597,1,,,,0.706302497,,0.661126659,0.623283376,0.556066968,0.54086702,0.536849885,,0.413795569,0.381613854,0.384434103,0.244827954,0.226925886,0
Plank,nonstandard01,32,1,,,,0.651958247,,0.55538658,0.893920679,0.539768988,0.881923252,0.621217694,,0.689547694,0.935487287,0.42446981,0.777409508,0.544951116,1,,,,0.704940468,,0.659709864,0.620958578,0.555275078,0.537749845,0.536296392,,0.411311496,0.378740913,0.384176955,0.243354487,0.228472128,0
Plank,nonstandard01,34,1,,,,0.651243308,,0.554425329,0.889801056,0.540141733,0.879290822,0.619846074,,0.687537503,0.931598501,0.424088304,0.77677031,0.545254179,1,,,,0.702125556,,0.656380394,0.61899372,0.549887686,0.533998339,0.533182139,,0.410940035,0.379018065,0.37979491,0.240954664,0.225627634,0
Plank,nonstandard01,60,2,,,,0.647847025,,0.552596433,0.889350781,0.548235809,0.886331571,0.629536177,0.713823324,0.692172459,0.937487929,0.426859295,0.779443206,0.54624296,1,,,,0.70259235,,0.655924387,0.620138554,0.550825131,0.538500981,0.543991225,0.557950863,0.40802761,0.376564794,0.375584547,0.237752671,0.224546997,0
Plank,nonstandard01,62,2,,,,0.647880767,,0.552960774,0.888541988,0.54820182,0.885870312,0.628900429,0.713729178,0.691895761,0.936255602,0.429220405,0.780649511,0.548090782,1,,,,0.702141578,,0.655629571,0.619428739,0.550468401,0.536437531,0.542311364,0.553759249,0.408181441,0.376615822,0.375071738,0.237424782,0.224190107,0
Plank,nonstandard01,64,2,,,,0.648443829,,0.554249338,0.887900086,0.549609098,0.886645216,0.629796474,0.716941271,0.69420144,0.937160945,0.431696404,0.782314785,0.547173516,1,,,,0.700462341,,0.653974154,0.618208118,0.548561055,0.536629945,0.539658235,0.556307597,0.407732577,0.376313339,0.373248573,0.236062127,0.223504034,0
Plank,nonstandard01,90,3,,,,0.644611926,,0.554012654,0.886597844,0.549292995,0.883769793,0.627234386,0.714726435,0.69686412,0.939303553,0.426401818,0.779078084,0.543799343,1,,,,0.697129967,,0.649406274,0.61504225,0.546685373,0.537948963,0.541520995,0.56110751,0.40595117,0.375184913,0.369751004,0.233004266,0.222324658,0
Plank,nonstandard01,92,3,,,,0.645432597,,0.555269053,0.886425402,0.550237046,0.884370464,0.626993525,0.716139812,0.695257788,0.936765492,0.429920459,0.780884967,0.547135986,1,,,,0.697471026,,0.649500095,0.614996072,0.544467133,0.532825166,0.53824883,0.551140222,0.406448918,0.375863262,0.368242713,0.232648102,0.220697433,0
Plank,nonstandard01,94,3,,,,0.646514247,,0.555430152,0.887395267,0.551100721,0.884839006,0.627638349,0.713793919,0.695586109,0.937455877,0.428845521,0.779416715,0.548593247,1,,,,0.698634264,,0.650188696,0.615800641,0.545596632,0.534600161,0.539646187,0.55297726,0.406406852,0.375803755,0.369303258,0.233389175,0.221171816,0
Plank,nonstandard01,120,4,,,,0.655541658,,0.560823269,0.901792066,0.556018882,0.899015835,0.636299958,,0.698637408,0.945728624,0.429177764,0.780704708,0.554362886,1,,,,0.697386331,,0.65079043,0.614898646,0.548192308,0.536775776,0.53734715,,0.406154915,0.374866042,0.370614098,0.233046084,0.222705494,0
Plank,nonstandard01,122,4,,,,0.656313041,,0.561244193,0.902395259,0.557028505,0.899468919,0.638253648,,0.698016594,0.94540036,0.428436497,0.780705886,0.554293533,1,,,,0.697562715,,0.651054462,0.614930657,0.548255455,0.536656776,0.536317957,,0.406575413,0.375187183,0.371216861,0.233499856,0.222724786,0
Plank,nonstandard01,124,4,,,,0.657422352,,0.560851983,0.902138403,0.558966734,0.90331241,0.641334818,,0.695849392,0.943438116,0.42972275,0.782900855,0.55155634,1,,,,0.69668162,,0.649828402,0.613602517,0.546726042,0.535263136,0.534231377,,0.404984504,0.373449794,0.370632921,0.232631385,0.223208926,0
Plank,nonstandard01,150,5,,,,0.666013404,,0.568242783,0.913077579,0.566416189,0.916430709,0.650104315,,0.700725216,0.949816189,0.444128734,0.791889472,0.561641288,1,,,,0.69617176,,0.650396283,0.615427514,0.542931423,0.533963515,0.523409095,,0.406181267,0.375252011,0.367119143,0.230462685,0.222107443,0
Plank,nonstandard01,152,5,,,,0.66468368,,0.56822603,0.909979652,0.566538471,0.913265396,0.650355617,,0.699880939,0.947410557,0.442415879,0.791314299,0.558707966,1,,,,0.695602489,,0.64991512,0.615677225,0.541336678,0.53439797,0.525051857,,0.40653136,0.375909701,0.366721981,0.230768562,0.221048748,0
Plank,nonstandard01,154,5,,,,0.66375923,,0.567915487,0.9107308,0.567160197,0.914412215,0.650032893,,0.69870161,0.946702615,0.443330608,0.791723573,0.560192746,1,,,,0.696088624,,0.649602207,0.615852672,0.541337244,0.535409497,0.525333097,,0.406620635,0.376192704,0.367706508,0.231995858,0.220775363,0
Plank,nonstandard02,0,0,,,,0.698548145,0.88769997,0.629210259,1,0.525576552,0.979141226,0.680973586,0.85108209,0.587089078,0.869905415,0.564998085,0.994929643,0.462821793,0.989052017,,,,0.710102145,0.705228856,0.646394615,0.671582759,0.563329101,0.568438289,0.538907447,0.524415143,0.467031145,0.499659809,0.255433911,0.407014961,0,0.25845649
Plank,nonstandard02,2,0,,,,0.699091099,0.885254465,0.630992968,1,0.52756826,0.981620443,0.679606381,0.856419397,0.589539098,0.869570597,0.566886051,0.994178887,0.475856207,0.985942041,,,,0.709332091,0.703059804,0.644123079,0.671574286,0.563683111,0.574563801,0.542190688,0.528255055,0.466540905,0.500392865,0.258280222,0.414453586,0,0.26787032
Plank,nonstandard02,4,0,,,,0.705909427,0.886432523,0.63179202,0.995115576,0.528525182,0.978545224,0.683306346,0.849073403,0.589085295,0.867071318,0.571004463,1,0.465060365,0.993361411,,,,0.706925801,0.702454972,0.641422537,0.668855477,0.559580143,0.569683767,0.535588444,0.523396288,0.462052049,0.495658883,0.255491281,0.410805601,0,0.264578876
Plank,nonstandard02,29,1,,,,0.700500798,0.881632682,0.624456526,0.985687551,0.517389469,0.973371361,0.658338957,0.846134916,0.576880941,0.851851393,0.574007593,1,0.468957369,0.994039047,,,,0.71167714,0.708385346,0.647344541,0.677484947,0.558621117,0.575252643,0.530731865,0.526431322,0.467278923,0.501552297,0.261762867,0.41754295,0,0.264094206
Plank,nonstandard02,31,1,,,,,0.878496082,0.617468908,0.980478456,0.519752233,0.97231282,0.666855371,0.851735834,0.574179039,0.850323919,0.575346758,1,0.472212858,0.992063519,,,,,0.709199547,0.647683087,0.679104793,0.554226169,0.578016813,0.518518339,0.52919391,0.468225145,0.502631064,0.263600043,0.419466287,0,0.264754237
Plank,nonstandard02,33,1,,,,,0.87872065,0.619218502,0.979703087,0.522804513,0.978023577,0.668858686,0.855986252,0.578016331,0.852810872,0.577206656,1,0.471022472,0.993726662,,,,,0.706540244,0.644088919,0.674372612,0.550078736,0.571705633,0.515540324,0.523714651,0.46152534,0.495113753,0.256588874,0.409440152,0,0.259042387
Plank,nonstandard02,58,2,,,,,0.884443718,0.625042468,0.987315288,0.531870079,0.979971783,0.676764461,0.873464509,0.588242384,0.861990641,0.581061637,1,0.496219628,0.998057198,,,,,0.712989727,0.651765371,0.68425269,0.56342392,0.584729444,0.536174459,0.534654989,0.473556864,0.508966853,0.268766509,0.428744832,0,0.273010826
Plank,nonstandard02,60,2,,,,0.69195922,0.880781182,0.62635784,0.985890876,0.530989823,0.975189558,0.678930963,0.862903949,0.589657952,0.862697964,0.577173779,0.99766499,0.489330238,1,,,,0.714812066,0.712542131,0.650523589,0.682064675,0.565115555,0.58071569,0.543832662,0.532430805,0.470253676,0.50564968,0.266096633,0.426827091,0,0.273451432
Plank,nonstandard02,62,2,,,,0.69071388,0.879494283,0.62433322,0.983444221,0.533058631,0.974297622,0.68235854,0.86299898,0.588902344,0.862052009,0.576925452,0.99807194,0.486770603,1,,,,0.713844836,0.711855984,0.650050882,0.681220277,0.565292041,0.579839721,0.545129207,0.532574809,0.47003782,0.505119676,0.265507403,0.425128597,0,0.271454815
Plank,nonstandard02,87,3,,,,0.693179852,0.87986727,0.62513872,0.985032099,0.532666938,0.980790256,0.671345832,0.860002506,0.592282414,0.865551223,0.57987939,0.998976343,0.489106784,1,,,,0.710678868,0.707370513,0.647501292,0.675719161,0.564676649,0.573295492,0.545593187,0.528215342,0.465496405,0.499244518,0.261135948,0.418039175,0,0.268054765
Plank,nonstandard02,89,3,,,,0.694844481,0.880809559,0.626463807,0.985555352,0.535101392,0.983267695,0.678886975,0.864626816,0.591940838,0.864602922,0.580907893,0.997733839,0.488314381,1,,,,0.710167775,0.706854079,0.646619886,0.674136003,0.563700005,0.571127019,0.54517481,0.528427203,0.463977456,0.497367422,0.259895504,0.415807974,0,0.266061348
Plank,nonstandard02,91,3,,,,0.694611496,0.87740201,0.62344604,0.97946751,0.535364278,0.974635715,0.685710951,0.858136381,0.5865913,0.858044437,0.576149554,0.993937611,0.482463502,1,,,,0.7116781,0.708448517,0.646841254,0.674486538,0.55948591,0.571132084,0.53400036,0.527996553,0.465039447,0.498069596,0.259626571,0.413710514,0,0.263052899
Plank,nonstandard02,116,4,,,,0.684932337,0.870684808,0.616222122,0.975305198,0.534301773,0.97761405,0.683573068,0.863645246,0.594170928,0.864946067,0.579166988,0.983200732,0.506885855,1,,,,0.711444282,0.708887279,0.646946566,0.67608028,0.557559025,0.574522654,0.529851676,0.532793593,0.466734836,0.500279484,0.261839284,0.418191823,0,0.268558565
Plank,nonstandard02,118,4,,,,0.685533462,0.872763595,0.618715282,0.977418223,0.538055343,0.978042731,0.681803182,0.863795579,0.598898233,0.869544946,0.579209599,0.984912824,0.508516253,1,,,,0.71124468,0.708887707,0.646375735,0.676557519,0.556027653,0.575683588,0.525780214,0.531557388,0.467795302,0.5018455,0.26267007,0.419958017,0,0.270501161
Plank,nonstandard02,120,4,,,,0.686608587,0.873892403,0.621857706,0.980362341,0.539344287,0.980248397,0.685772063,0.863937799,0.602657342,0.872695735,0.582662675,0.986591122,0.509693737,1,,,,0.710917403,0.708322358,0.647396177,0.676223381,0.564061799,0.575042517,0.549384895,0.537497084,0.4677696,0.501720148,0.26312102,0.421405777,0,0.271976128
Plank,nonstandard02,145,5,,,,,0.898230467,0.626206172,1,0.541782568,0.989236479,0.680103181,0.888989637,0.603865018,0.879319531,0.601913773,0.988149183,0.536223302,0.985419301,,,,,0.707093397,0.653619176,0.677427715,0.576187989,0.578861213,0.55315005,0.532290304,0.479382767,0.509768754,0.264625,0.408111268,0,0.246406884
Plank,nonstandard02,147,5,,,,,0.873412533,0.631037756,0.964518181,0.557392701,0.96719506,,0.870484999,0.580349227,0.831495347,0.62082924,1,0.517794225,0.958081974,,,,,0.698931783,0.638951557,0.669637502,0.556180963,0.576234223,,0.516962378,0.465303419,0.49690538,0.243706922,0.375581902,0,0.212587452
Plank,nonstandard02,149,5,,,,,0.876222722,0.629130661,0.965237851,0.563957951,0.972787271,,0.886110577,0.578070079,0.829896473,0.629499968,1,0.509889329,0.936418391,,,,,0.691568073,0.634833912,0.664634239,0.554257013,0.575641997,,0.511374387,0.464502638,0.493851166,0.237403433,0.354539889,0,0.184932058
Plank,nonstandard02,174,6,,,,,,0.702459441,,,,,,0.762296384,1,0.692739454,0.915159853,0.642283104,0.848271596,,,,,,0.660351291,,,,,,0.517875094,0.523249891,0.261763867,0.265446144,0.002966854,0
Plank,nonstandard02,176,6,,,,,,0.693342994,,,,,,0.757631394,1,0.685008779,0.914678333,0.643299336,0.857099423,,,,,,0.667431109,,,,,,0.532476259,0.537791473,0.26983294,0.270435427,0.008567525,0
Plank,nonstandard02,178,6,,,,,,,,,,,,0.758279731,1,0.69358599,0.9302446,0.665958025,0.884579047,,,,,,,,,,,,0.537671786,0.543241896,0.267173919,0.270734649,0.002814642,0
Plank,nonstandard03,0,0,,,,0.658563737,,0.62944049,0.928125171,0.509625373,0.812414267,0.414905845,0.629578622,0.811493071,1,0.732930174,0.911522726,0.696105851,0.827177937,,,,0.701121564,,0.649290901,0.662223637,0.564409184,0.562695633,0.604665028,0.570411049,0.502505194,0.512831932,0.244029449,0.255612846,0,0.012525655
Plank,nonstandard03,2,0,,,,0.654844731,,0.622488978,0.929019916,0.504557917,0.827827501,0.413579034,0.658700508,0.807046962,1,0.732896729,0.910137022,0.700417753,0.827853903,,,,0.699741994,,0.647566258,0.661478926,0.562097243,0.5578184,0.603940642,0.556985954,0.496632807,0.507330763,0.241300558,0.253657955,0,0.012645137
Plank,nonstandard03,4,0,,,,0.654794452,,0.620393678,0.931503015,0.502213797,0.82958128,0.417522906,0.657310989,0.804294554,1,0.732423782,0.909910083,0.708431029,0.835060544,,,,0.699441656,,0.647658363,0.660735135,0.56441787,0.558947583,0.604489429,0.558366403,0.496969987,0.507476019,0.241549512,0.255048996,0,0.014949987
Plank,nonstandard03,30,1,,,,0.689046185,,0.644947087,0.971457844,0.527434824,0.877433129,0.458310134,0.67023692,0.77620337,1,0.65588181,0.924966012,0.597993514,0.888483161,,,,0.699973697,,0.64882353,0.65707692,0.558567207,0.567737609,0.576170212,0.588563242,0.463703994,0.470892676,0.240135598,0.238957645,0.011570408,0
Plank,nonstandard03,32,1,,,,0.69176727,,0.645669546,0.977836778,0.522394975,0.892595904,0.456370902,0.699719098,0.771951674,1,0.6488323,0.927817568,0.581816741,0.883402534,,,,0.701366161,,0.648307437,0.658612863,0.56216099,0.575061772,0.580510776,0.592639733,0.461103763,0.469271792,0.238467819,0.238655288,0.009196501,0
Plank,nonstandard03,34,1,,,,0.690205486,,0.641419308,0.976130868,0.518374997,0.892160276,0.453239465,0.707911121,0.770293419,1,0.648974701,0.930829527,0.57964112,0.887690227,,,,0.699797957,,0.646821196,0.657466455,0.562126254,0.57360129,0.580583614,0.588930215,0.462191064,0.470562582,0.238083132,0.238947496,0.008717392,0
Plank,nonstandard03,60,2,,,,0.681556107,,0.633279804,0.989457645,0.522134691,0.928107918,0.461604458,0.7498728,0.765391426,1,0.696653116,0.938187596,0.672596956,0.901123114,,,,0.703384044,,0.655660919,0.668881895,0.568768319,0.573256428,0.588389637,0.574163951,0.47028607,0.480760746,0.240468588,0.254191099,0,0.012698459
Plank,nonstandard03,62,2,,,,0.68401978,,0.632909051,0.989144379,0.524421814,0.939458851,0.464816284,0.772864793,0.765830281,1,0.699313703,0.94246849,0.673431985,0.906936946,,,,0.702323561,,0.655000576,0.667587721,0.567346263,0.571375821,0.58579592,0.571377093,0.46802329,0.477649369,0.240360745,0.250827761,0,0.006946107
Plank,nonstandard03,64,2,,,,0.685582637,,0.634189091,0.99068546,0.523036909,0.938110601,0.465514488,0.767803685,0.765469864,1,0.698495559,0.941262572,0.674581902,0.908749131,,,,0.702814592,,0.654818114,0.666750326,0.56644738,0.57042481,0.585043599,0.57428756,0.465769872,0.475294423,0.239870295,0.251047744,0,0.008531762
Plank,nonstandard03,90,3,,,,0.667071754,,0.600667104,0.985501019,0.515395433,0.981461311,0.44286716,0.854949236,0.757017609,1,0.697137857,0.93228368,0.677038231,0.88269083,,,,0.696693611,,0.641253384,0.665682272,0.557089882,0.571346279,0.605120571,0.564006386,0.480931475,0.493126265,0.237643067,0.24758202,0,0.007225552
Plank,nonstandard03,92,3,,,,0.666788858,,0.601538458,0.986713547,0.517152506,0.985086961,0.441825013,0.857295382,0.756983409,1,0.699246771,0.933846087,0.680715644,0.883970533,,,,0.697091123,,0.64158205,0.666814626,0.557158743,0.572624435,0.605383243,0.563846963,0.480661947,0.493137546,0.237325167,0.247741866,0,0.007850374
Plank,nonstandard03,94,3,,,,0.664594278,,0.599685691,0.986258414,0.514592445,0.980295529,0.440463617,0.847364619,0.755849423,1,0.698583129,0.933431008,0.681655572,0.883667883,,,,0.697478199,,0.641481814,0.667102344,0.55711545,0.573272918,0.606433778,0.56495684,0.480550108,0.493264769,0.236804447,0.247892364,0,0.008992532
Plank,nonstandard03,120,4,,,,0.68146998,,0.612118913,0.994068847,0.510998351,0.984229875,0.465272454,0.856420986,0.756422387,1,0.704987101,0.939601071,0.691047699,0.913622931,,,,0.711033759,,0.654754777,0.672418285,0.560829881,0.567334664,0.601650641,0.568063213,0.467911629,0.47749341,0.236463313,0.245972524,0,0.006289228
Plank,nonstandard03,122,4,,,,0.680447391,,0.610205923,0.995142556,0.512603355,0.990583296,0.466144472,0.865144558,0.754432008,1,0.705385007,0.941550495,0.689998815,0.912077688,,,,0.711164257,,0.65496108,0.672559433,0.559794963,0.565771467,0.60086983,0.565208167,0.467349485,0.476709992,0.236321075,0.244739109,0,0.004609506
Plank,nonstandard03,124,4,,,,0.675700683,,0.603698039,0.991532651,0.511624284,0.996005062,0.444940597,0.882797666,0.755266345,1,0.700981451,0.93871761,0.685169857,0.894994041,,,,0.700297932,,0.643052896,0.666050453,0.557375853,0.565734594,0.60651545,0.551243938,0.477229849,0.488837296,0.234618602,0.244306533,0,0.006433951
Plank,nonstandard03,150,5,,,,0.675120078,,0.602910131,0.987996556,0.513398866,1,0.444654541,0.910994474,0.751113525,0.992834127,0.701320984,0.937312523,0.694702496,0.892914413,,,,0.700917881,,0.642284041,0.665850146,0.556930294,0.564752789,0.605092194,0.538143393,0.472873377,0.484273464,0.232630108,0.240884278,0,0.003806501
Plank,nonstandard03,152,5,,,,0.677749988,,0.60397483,0.986179976,0.512523275,1,0.446185459,0.91018796,0.746214421,0.986077884,0.698707089,0.933006876,0.693531385,0.890358886,,,,0.702043571,,0.643304479,0.666163342,0.558038695,0.564382907,0.604856905,0.536274815,0.471488999,0.482499367,0.232094278,0.239222898,0,0.001987451
Plank,nonstandard03,154,5,,,,0.677381358,,0.604568288,0.983707904,0.510477397,1,0.445619052,0.918136474,0.745096458,0.982844213,0.694567704,0.928534539,0.691232259,0.888335105,,,,0.702255283,,0.643183546,0.666842945,0.558062114,0.564835738,0.60530083,0.534387628,0.470580982,0.48219591,0.231818875,0.241110802,0,0.005371098
Plank,nonstandard04,0,0,,,,0.645771478,,0.565818613,0.903668252,0.576381901,1,0.658667932,0.954960153,0.618942085,0.844804792,0.586995747,0.842090521,0.569234296,0.869433706,,,,0.737936659,,0.677778043,0.684593233,0.570762223,0.586108969,0.549254391,0.594112782,0.478756717,0.482833749,0.249662526,0.249629286,0.008235947,0
Plank,nonstandard04,2,0,,,,0.641001607,,0.56522594,0.903293546,0.580347793,1,0.66855766,0.953224557,0.621542871,0.847960463,0.591511398,0.846016698,0.573360343,0.873007041,,,,0.738605095,,0.678981105,0.685834794,0.569835109,0.587215242,0.550204568,0.599140083,0.477374346,0.481190791,0.249303192,0.24839012,0.009543336,0
Plank,nonstandard04,4,0,,,,0.641290139,,0.56375385,0.904391391,0.577391327,1,0.660154879,0.950092864,0.622030895,0.849341631,0.591856508,0.845426812,0.579721305,0.875304104,,,,0.737866667,,0.676722229,0.684387859,0.569947485,0.584739155,0.554789872,0.591702177,0.476466682,0.480674981,0.250243343,0.249456934,0.010006089,0
Plank,nonstandard04,30,1,,,,0.644620942,,0.565898821,0.906973973,0.576578197,1,0.649570615,0.929898745,0.629251876,0.858049179,0.592442887,0.852166345,0.582960593,0.885474127,,,,0.732204168,,0.666976307,0.673269837,0.561779249,0.575614513,0.558827589,0.595302798,0.46032566,0.463714372,0.24709683,0.24499967,0.010265567,0
Plank,nonstandard04,32,1,,,,0.64898529,,0.571214261,0.908723676,0.57829587,1,0.647889631,0.927776574,0.633125849,0.859749048,0.593828202,0.85317502,0.58274514,0.885922505,,,,0.731948137,,0.66543536,0.672215136,0.559878947,0.574607681,0.558986494,0.59528011,0.459623615,0.463186872,0.245590647,0.243072568,0.011007244,0
Plank,nonstandard04,34,1,,,,0.647433402,,0.572056258,0.910659753,0.581719768,1,0.656837422,0.927660755,0.632823636,0.860567487,0.593665972,0.854138442,0.582976304,0.887364954,,,,0.733697907,,0.667199803,0.67428798,0.560492344,0.575339013,0.55900132,0.595471069,0.460643378,0.464419228,0.245694427,0.24356935,0.010508448,0
Plank,nonstandard04,60,2,,,,0.650877421,,0.576043456,0.915503553,0.58753413,1,0.662293581,0.927535045,0.630418592,0.859065502,0.593359226,0.854762539,0.581172771,0.884705453,,,,0.733825579,,0.667244845,0.676620174,0.560907232,0.577161535,0.563439006,0.596102528,0.460494296,0.465310001,0.246362102,0.244631445,0.011806868,0
Plank,nonstandard04,62,2,,,,0.650922091,,0.575451597,0.914906486,0.587900026,1,0.663855794,0.927791221,0.629895098,0.858546414,0.593675445,0.854375476,0.580802607,0.883196523,,,,0.734487719,,0.667962714,0.676924746,0.561097761,0.577877722,0.563741882,0.598515345,0.461052641,0.46548625,0.247060921,0.244056601,0.01385905,0
Plank,nonstandard04,64,2,,,,0.649062765,,0.572491349,0.913274571,0.588896205,1,0.668040443,0.930461971,0.627611525,0.857174361,0.591835427,0.852572165,0.579545368,0.880535159,,,,0.734525121,,0.668040606,0.676931104,0.560528319,0.57834002,0.562339661,0.599892782,0.461367232,0.465761391,0.2469241,0.244498515,0.012430288,0
